race_id,date,venue,race_number,dataset_version,exporter_version,row_id,registration_no,registration_no_missing,number,car_number,name,label_resolved,finish_rank,target_top1,target_top2,target_top3,title,category,girls,time_band,field_size,scheduled_start_time,race_is_s_class,race_class_scope,race_class_scope_reason,snapshot_joined,race_stage,class_stage,race_slot,normalized_race_number,scheduled_hour,venue_bank_length_m,venue_bank_length_delta_400,venue_straight_length_m,venue_center_cant_deg,venue_straight_cant_deg,venue_straight_ratio,venue_bank_exposure,weather_wind_speed_mps,weather_wind_abs_mps,wind_x_bank_exposure,front_style_wind_load,front_style_short_bank_pressure,support_style_long_straight_signal,car1_score_rank,car1_back_count,car1_nige_count,car1_st_tori,axis_number,axis_back_count,axis_score_rank,is_early_slot,is_mid_slot,is_late_slot,is_after_22,is_midnight_meeting,venue_profile_known,venue_is_short_bank,venue_is_400m_bank,venue_is_500m_bank,venue_is_indoor,venue_is_coastal,venue_is_river,venue_is_mountain,weather_has_wind_speed,weather_is_strong_wind,car1_is_top_score,car1_style_escape,car1_is_max_back,venue_is_seibuen,seibuen_back10_self_powered_axis,axis_style_escape,program_average_points,program_recent_finish_index,program_age,program_style,program_comment_confidence,program_line_strength,program_venue_fit,program_class_band,program_prefecture,program_home_bank,program_graduation_term,program_win_rate,program_quinella_rate,program_trio_rate,program_nige_count,program_makuri_count,program_sashi_count,program_mark_count,program_back_count,program_gear_ratio,program_yosoin_mark,program_st_tori,program_average_points_rank,program_is_top_average_points,program_back_count_rank,program_is_max_back,program_front_style_score,program_support_style_score,program_line_type,program_line_id,program_line_position,program_line_size,program_same_line_count_ahead,program_same_line_count_behind,snapshot_race_id,snapshot_registration_no,snapshot_asof_date,snapshot_registration_no_missing,snapshot_name,snapshot_number,snapshot_venue,snapshot_race_number,snapshot_category,snapshot_race_class_scope,snapshot_class_band,snapshot_age,snapshot_style,snapshot_average_points,snapshot_win_rate,snapshot_quinella_rate,snapshot_trio_rate,snapshot_nige_count,snapshot_makuri_count,snapshot_sashi_count,snapshot_mark_count,snapshot_back_count,snapshot_profile_available,snapshot_recent_form_available,snapshot_lookback_races,snapshot_avg_finish,snapshot_top1_rate,snapshot_top2_rate,snapshot_top3_rate,snapshot_avg_agari,snapshot_popular_underperform_rate,snapshot_escape_survival_rate,snapshot_makuri_success_rate,snapshot_close_loss_positive_signal,snapshot_escape_skill_auto,snapshot_makuri_skill_auto,snapshot_kamashi_skill_auto,snapshot_marker_work_score_auto,snapshot_chigire_risk_auto,snapshot_solo_strength_auto,snapshot_chaos_upside_auto,snapshot_recent_form_score,snapshot_form_negative_risk,snapshot_form_positive_signal,snapshot_manual_scouting_available,snapshot_manual_research_only,snapshot_manual_confidence,snapshot_manual_effective_from,snapshot_manual_role_self_score,snapshot_manual_role_marker_score,snapshot_manual_solo_strength,snapshot_manual_escape_skill,snapshot_manual_makuri_skill,snapshot_manual_kamashi_skill,snapshot_manual_midpack_skill,snapshot_manual_marker_work_score,snapshot_manual_chigire_risk,snapshot_manual_chaos_upside,snapshot_final_role_self_score,snapshot_final_role_marker_score,snapshot_final_solo_strength,snapshot_final_escape_skill,snapshot_final_makuri_skill,snapshot_final_kamashi_skill,snapshot_final_midpack_skill,snapshot_final_marker_work_score,snapshot_final_chigire_risk,snapshot_final_chaos_upside,snapshot_strength_note,snapshot_weakness_note,snapshot_trend_note,snapshot_source_file,p1_probability,p2_probability,p3_probability,p1_raw_probability,p2_raw_probability,p3_raw_probability
20260528-22-01,2026-05-28,前橋,1,rider_placement_v1,rider_placement_dataset_exporter_v1,20260528-22-01:014123:6,014123,0,6,6,中村　敏之輔,0,,,,,Ａ級チ一般,Ａ級チ一般,0,day,7,15:59,0,non_s,race_category_non_s,1,general,a_class,early,0.083333,15,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,7.0,0,0.0,0,True,False,False,False,False,1,1,0,0,1,0,0,1,False,False,True,False,False,False,False,False,62.82,0.1,40,追,0.3,0.08,0.25,A3,北海道,函館,91,0.0,0.0,0.0,0,0,0,0,0,3.93,▲,0.0,7,0,0,0,0.0,1.0,四分戦,6,8,1,0,0,20260528-22-01,014123,2026-05-09,0,中村　敏之輔,6,前橋,1,Ａ級チ一般,non_s,A3,40,追,63.07,0.0,0.0,0.0,0,0,0,0,0,1,1,10,5.8,0.0,0.0,0.0,12.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6005,0.0,0.0,0.0,0.43,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6005,0.0,,,,data\raw\official\2026-05-09\races.json,0.033172934402,0.08020047864,0.159532322731,0.086317236741,0.117739320073,0.170517327784
20260528-22-01,2026-05-28,前橋,1,rider_placement_v1,rider_placement_dataset_exporter_v1,20260528-22-01:014079:7,014079,0,7,7,江本　博明,0,,,,,Ａ級チ一般,Ａ級チ一般,0,day,7,15:59,0,non_s,race_category_non_s,1,general,a_class,early,0.083333,15,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,7.0,0,0.0,0,True,False,False,False,False,1,1,0,0,1,0,0,1,False,False,True,False,False,False,False,False,67.12,0.75,45,追,0.39,0.08,0.36,A3,千　葉,千葉,90,0.0,0.0,0.25,0,0,0,0,0,3.92,△,3.0,3,0,0,0,0.0,1.0,四分戦,7,4,1,0,0,20260528-22-01,014079,2026-05-12,0,江本　博明,7,前橋,1,Ａ級チ一般,non_s,A3,45,追,65.5,0.0,0.0,0.0,0,0,0,0,0,1,1,10,3.8,0.1,0.3,0.6,10.95,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.2535,0.21,0.2535,0.405,0.21,0.2835,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.105,0.2535,0.2535,,,,data\raw\official\2026-05-12\races.json,0.220333081904,0.378705156923,0.587491946908,0.573315057452,0.555962862575,0.627945203622
20260528-22-02,2026-05-28,前橋,2,rider_placement_v1,rider_placement_dataset_exporter_v1,20260528-22-02:013797:1,013797,0,1,1,平川　公一,0,,,,,Ａ級チ一般,Ａ級チ一般,0,day,7,16:22,0,non_s,race_category_non_s,1,general,a_class,early,0.166667,16,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,6,1.0,1.0,0.0,0,0.0,0,True,False,False,False,False,1,1,0,0,1,0,0,1,False,False,False,False,False,False,False,False,65.96,1.56,48,両,0.42,0.25,0.37,A3,大　阪,岸和田,86,0.0,0.15,0.27,1,1,1,2,1,3.86,注,0.0,6,0,3,0,0.6,0.55,四分戦,1,6,1,0,0,20260528-22-02,013797,2026-05-02,0,平川　公一,1,前橋,2,Ａ級チ一般,non_s,A3,48,両,66.4,0.0,0.18,0.33,1,1,1,2,1,1,1,10,4.1,0.0,0.3,0.3,10.39,0.0,0.0,0.0,0.0,0.1178,0.11,0.16,0.315,0.3902,0.1545,0.1441,0.255,0.215,0.1785,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1545,0.1178,0.11,0.16,0.0,0.315,0.3902,0.1441,,,,data\raw\official\2026-05-02\races.json,0.087240359046,0.174109816607,0.281926939942,0.239089089543,0.273042888378,0.322027361227
20260528-22-02,2026-05-28,前橋,2,rider_placement_v1,rider_placement_dataset_exporter_v1,20260528-22-02:015897:2,015897,0,2,2,森　飛龍,0,,,,,Ａ級チ一般,Ａ級チ一般,0,day,7,16:22,0,non_s,race_category_non_s,1,general,a_class,early,0.166667,16,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,6,1.0,1.0,0.0,0,0.0,0,True,False,False,False,False,1,1,0,0,1,0,0,1,False,False,False,False,False,False,False,False,73.68,6.09,22,逃,0.64,0.52,0.58,A3,静　岡,静岡,127,0.22,0.5,0.61,7,2,0,0,7,3.85,◎,6.0,2,0,1,1,1.0,0.15,四分戦,2,1,1,0,0,20260528-22-02,015897,2026-05-14,0,森　飛龍,2,前橋,2,Ａ級チ一般,non_s,A3,22,逃,73.66,0.18,0.5,0.62,6,2,0,0,6,1,1,10,2.8,0.2,0.6,0.7,12.22,0.1,1.0,0.5,0.0,0.7446,0.3625,0.4804,0.21,0.163,0.4441,0.3114,0.575,0.08,0.4025,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4441,0.7446,0.3625,0.4804,0.0,0.21,0.163,0.3114,,,,data\raw\official\2026-05-14\races.json,0.320417236706,0.561319283725,0.749131669866,0.878128726606,0.880273390191,0.855685855734
20260528-22-02,2026-05-28,前橋,2,rider_placement_v1,rider_placement_dataset_exporter_v1,20260528-22-02:012346:3,012346,0,3,3,宮原　貴之,0,,,,,Ａ級チ一般,Ａ級チ一般,0,day,7,16:22,0,non_s,race_category_non_s,1,general,a_class,early,0.166667,16,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,6,1.0,1.0,0.0,0,0.0,0,True,False,False,False,False,1,1,0,0,1,0,0,1,False,False,False,False,False,False,False,False,66.48,1.2,56,追,0.38,0.11,0.33,A3,栃　木,宇都宮,67,0.04,0.08,0.16,0,0,1,1,0,3.92,▲,0.0,5,0,0,0,0.0,1.0,四分戦,3,4,1,0,0,20260528-22-02,012346,2026-04-25,0,宮原　貴之,3,前橋,2,Ａ級チ一般,non_s,A3,55,追,66.51,0.03,0.06,0.19,0,0,1,1,0,1,1,10,5.2,0.0,0.1,0.1,12.03,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.5415,0.041,0.0353,0.07,0.39,0.049,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.36,0.5415,0.0353,,,,data\raw\official\2026-04-25\races.json,0.066750362539,0.165377895371,0.306303087994,0.182934636912,0.259349295208,0.349870697645
20260528-22-02,2026-05-28,前橋,2,rider_placement_v1,rider_placement_dataset_exporter_v1,20260528-22-02:014389:4,014389,0,4,4,村本　慎吾,0,,,,,Ａ級チ一般,Ａ級チ一般,0,day,7,16:22,0,non_s,race_category_non_s,1,general,a_class,early,0.166667,16,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,6,1.0,1.0,0.0,0,0.0,0,True,False,False,False,False,1,1,0,0,1,0,0,1,False,False,False,False,False,False,False,False,74.4,4.1,44,追,0.58,0.2,0.55,A3,静　岡,静岡,94,0.1,0.3,0.6,0,0,5,4,0,3.92,○,2.0,1,1,0,0,0.0,1.0,四分戦,4,2,1,0,0,20260528-22-02,014389,2026-05-03,0,村本　慎吾,4,前橋,2,Ａ級チ一般,non_s,A3,44,追,74.5,0.08,0.33,0.62,0,0,4,4,0,1,1,10,3.6,0.1,0.2,0.4,11.72,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.395,0.347,0.156,0.2206,0.32,0.22,0.284,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.0,0.0,0.0,0.0,0.395,0.347,0.2206,,,,data\raw\official\2026-05-03\races.json,0.265465984996,0.498928303509,0.703278183743,0.727530484186,0.782430466806,0.8033103107
20260528-22-02,2026-05-28,前橋,2,rider_placement_v1,rider_placement_dataset_exporter_v1,20260528-22-02:012677:5,012677,0,5,5,花村　直人,0,,,,,Ａ級チ一般,Ａ級チ一般,0,day,7,16:22,0,non_s,race_category_non_s,1,general,a_class,early,0.166667,16,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,6,1.0,1.0,0.0,0,0.0,0,True,False,False,False,False,1,1,0,0,1,0,0,1,False,False,False,False,False,False,False,False,67.06,1.29,56,両,0.4,0.27,0.37,A3,三　重,,71,0.03,0.06,0.25,0,0,1,1,2,3.92,△,1.0,4,0,2,0,0.6,0.55,四分戦,5,8,1,0,0,20260528-22-02,012677,2026-04-30,0,花村　直人,5,前橋,2,Ａ級チ一般,non_s,A3,56,両,67.11,0.02,0.08,0.22,0,0,2,1,2,1,1,10,4.7,0.0,0.0,0.2,12.25,0.1,0.0,0.0,0.0,0.05,0.0,0.09,0.3,0.4738,0.074,0.0799,0.105,0.325,0.0735,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.05,0.0,0.09,0.0,0.3,0.4738,0.0799,,,,data\raw\official\2026-04-30\races.json,0.128677297228,0.267409191519,0.401255376395,0.352650289103,0.419357044042,0.458328707662
20260528-22-02,2026-05-28,前橋,2,rider_placement_v1,rider_placement_dataset_exporter_v1,20260528-22-02:013397:6,013397,0,6,6,鈴木　龍之介,0,,,,,Ａ級チ一般,Ａ級チ一般,0,day,7,16:22,0,non_s,race_category_non_s,1,general,a_class,early,0.166667,16,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,6,1.0,1.0,0.0,0,0.0,0,True,False,False,False,False,1,1,0,0,1,0,0,1,False,False,False,False,False,False,False,False,61.44,0.1,48,追,0.3,0.08,0.25,A3,栃　木,宇都宮,81,0.0,0.0,0.0,0,0,0,0,0,3.92,,0.0,7,0,0,0,0.0,1.0,四分戦,6,10,1,0,0,20260528-22-02,013397,2026-05-10,0,鈴木　龍之介,6,前橋,2,Ａ級チ一般,non_s,A3,48,追,61.53,0.0,0.0,0.0,0,0,0,0,0,1,1,10,6.9,0.0,0.0,0.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.639,0.0,0.0,0.0,0.54,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.639,0.0,,,,data\raw\official\2026-05-10\races.json,0.019353858836,0.046986613221,0.091502336958,0.053040777672,0.073685452313,0.104517348086
20260528-22-02,2026-05-28,前橋,2,rider_placement_v1,rider_placement_dataset_exporter_v1,20260528-22-02:013470:7,013470,0,7,7,畠山　裕行,0,,,,,Ａ級チ一般,Ａ級チ一般,0,day,7,16:22,0,non_s,race_category_non_s,1,general,a_class,early,0.166667,16,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,6,1.0,1.0,0.0,0,0.0,0,True,False,False,False,False,1,1,0,0,1,0,0,1,False,False,False,False,False,False,False,False,67.27,1.47,48,追,0.39,0.11,0.35,A3,神奈川,平塚,82,0.06,0.09,0.18,0,0,2,1,0,3.92,×,2.0,3,0,0,0,0.0,1.0,四分戦,7,3,1,0,0,20260528-22-02,013470,2026-05-13,0,畠山　裕行,7,前橋,2,Ａ級チ一般,non_s,A3,48,追,67.29,0.07,0.11,0.22,0,0,2,1,0,1,1,10,3.9,0.0,0.1,0.3,11.45,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.335,0.3832,0.119,0.1457,0.225,0.195,0.1875,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.0,0.0,0.0,0.0,0.335,0.3832,0.1457,,,,data\raw\official\2026-05-13\races.json,0.112094900649,0.285868896049,0.466602405102,0.307204922486,0.448305963417,0.532970496853
20260528-22-03,2026-05-28,前橋,3,rider_placement_v1,rider_placement_dataset_exporter_v1,20260528-22-03:013110:1,013110,0,1,1,法月　成祐,0,,,,,Ａ級チ選抜,Ａ級チ選抜,0,day,7,16:46,0,non_s,race_category_non_s,1,selection,a_class,early,0.25,16,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,7,18.0,1,True,False,False,False,False,1,1,0,0,1,0,0,1,False,False,False,False,False,False,False,True,73.41,3.73,52,追,0.54,0.14,0.5,A3,神奈川,川崎,77,0.11,0.27,0.5,0,0,3,2,0,3.92,○,0.0,2,0,0,0,0.0,1.0,四分戦,1,5,1,0,0,20260528-22-03,013110,2026-05-09,0,法月　成祐,1,前橋,3,Ａ級チ選抜,non_s,A3,52,追,73.83,0.08,0.33,0.5,0,0,2,2,0,1,1,10,3.3,0.2,0.4,0.4,13.27,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.465,0.3365,0.156,0.1506,0.365,0.19,0.2555,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.0,0.0,0.0,0.0,0.465,0.3365,0.1506,,,,data\raw\official\2026-05-09\races.json,0.122943254051,0.298354895329,0.472077418368,0.435334904897,0.58586822758,0.636522014053
20260528-22-03,2026-05-28,前橋,3,rider_placement_v1,rider_placement_dataset_exporter_v1,20260528-22-03:014072:2,014072,0,2,2,伊藤　之人,0,,,,,Ａ級チ選抜,Ａ級チ選抜,0,day,7,16:46,0,non_s,race_category_non_s,1,selection,a_class,early,0.25,16,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,7,18.0,1,True,False,False,False,False,1,1,0,0,1,0,0,1,False,False,False,False,False,False,False,True,71.24,4.38,43,両,0.58,0.41,0.52,A3,東　京,立川,90,0.12,0.36,0.54,1,0,6,5,2,3.93,△,12.0,4,0,5,0,0.6,0.55,四分戦,2,2,1,0,0,20260528-22-03,014072,2026-05-09,0,伊藤　之人,2,前橋,3,Ａ級チ選抜,non_s,A3,43,両,70.4,0.11,0.33,0.48,1,0,4,4,2,1,1,10,4.5,0.1,0.2,0.4,13.03,0.1,0.0,0.0,0.0,0.1,0.0,0.1233,0.3589,0.3663,0.162,0.1437,0.255,0.275,0.1785,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162,0.1,0.0,0.1233,0.0,0.3589,0.3663,0.1437,,,,data\raw\official\2026-05-09\races.json,0.136287840778,0.279287210838,0.43097755949,0.482587309582,0.548425736468,0.581105330407
20260528-22-03,2026-05-28,前橋,3,rider_placement_v1,rider_placement_dataset_exporter_v1,20260528-22-03:015542:3,015542,0,3,3,中嶋　樹,0,,,,,Ａ級チ選抜,Ａ級チ選抜,0,day,7,16:46,0,non_s,race_category_non_s,1,selection,a_class,early,0.25,16,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,7,18.0,1,True,False,False,False,False,1,1,0,0,1,0,0,1,False,False,False,False,False,False,False,True,69.41,4.44,24,逃,0.54,0.71,0.48,A3,大　阪,岸和田,119,0.17,0.37,0.41,9,2,0,0,10,3.92,注,0.0,6,0,2,0,1.0,0.15,四分戦,3,8,1,0,0,20260528-22-03,015542,2026-05-03,0,中嶋　樹,3,前橋,3,Ａ級チ選抜,non_s,A3,24,逃,69.21,0.08,0.3,0.34,6,1,0,0,7,1,1,10,3.7,0.2,0.4,0.4,11.99,0.4,1.0,0.0,0.2,0.8024,0.0786,0.5029,0.14,0.375,0.1914,0.233,0.365,0.3,0.3155,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1914,0.8024,0.0786,0.5029,0.0,0.14,0.375,0.233,,,,data\raw\official\2026-05-03\races.json,0.157230141049,0.249276659637,0.346375257967,0.556742775594,0.48949515173,0.467032457477
20260528-22-03,2026-05-28,前橋,3,rider_placement_v1,rider_placement_dataset_exporter_v1,20260528-22-03:013771:4,013771,0,4,4,吉川　誠,0,,,,,Ａ級チ選抜,Ａ級チ選抜,0,day,7,16:46,0,non_s,race_category_non_s,1,selection,a_class,early,0.25,16,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,7,18.0,1,True,False,False,False,False,1,1,0,0,1,0,0,1,False,False,False,False,False,False,False,True,69.47,1.69,44,両,0.44,0.23,0.4,A3,神奈川,平塚,86,0.0,0.14,0.33,1,1,1,0,2,3.93,,2.0,5,0,5,0,0.6,0.55,四分戦,4,6,1,0,0,20260528-22-03,013771,2026-05-03,0,吉川　誠,4,前橋,3,Ａ級チ選抜,non_s,A3,44,両,68.88,0.0,0.16,0.27,1,1,1,0,2,1,1,10,4.6,0.0,0.0,0.2,12.34,0.2,0.0,0.0,0.0,0.2,0.1833,0.2733,0.0833,0.4825,0.1525,0.1134,0.11,0.35,0.077,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1525,0.2,0.1833,0.2733,0.0,0.0833,0.4825,0.1134,,,,data\raw\official\2026-05-03\races.json,0.079795149323,0.175235405503,0.286352014926,0.282549978117,0.344103140382,0.386100572019
20260528-22-03,2026-05-28,前橋,3,rider_placement_v1,rider_placement_dataset_exporter_v1,20260528-22-03:015801:5,015801,0,5,5,織茂　雄一郎,0,,,,,Ａ級チ選抜,Ａ級チ選抜,0,day,7,16:46,0,non_s,race_category_non_s,1,selection,a_class,early,0.25,16,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,7,18.0,1,True,False,False,False,False,1,1,0,0,1,0,0,1,False,False,False,False,False,False,False,True,72.85,4.72,28,両,0.57,0.68,0.5,A3,山　梨,,125,0.17,0.39,0.47,3,3,0,3,9,3.92,×,20.0,3,0,3,0,0.6,0.55,四分戦,5,1,1,0,0,20260528-22-03,015801,2026-05-13,0,織茂　雄一郎,5,前橋,3,Ａ級チ選抜,non_s,A3,28,両,71.2,0.11,0.29,0.41,2,1,0,2,6,1,1,10,2.4,0.3,0.6,0.7,11.9,0.3,1.0,0.5,0.0,0.5871,0.335,0.3629,0.37,0.1875,0.4178,0.3232,0.595,0.15,0.4165,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4178,0.5871,0.335,0.3629,0.0,0.37,0.1875,0.3232,,,,data\raw\official\2026-05-13\races.json,0.21609715595,0.413291551193,0.589197050332,0.765187448148,0.811564993107,0.794439383371
20260528-22-03,2026-05-28,前橋,3,rider_placement_v1,rider_placement_dataset_exporter_v1,20260528-22-03:014357:6,014357,0,6,6,佐藤　康恭,0,,,,,Ａ級チ選抜,Ａ級チ選抜,0,day,7,16:46,0,non_s,race_category_non_s,1,selection,a_class,early,0.25,16,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,7,18.0,1,True,False,False,False,False,1,1,0,0,1,0,0,1,False,False,False,False,False,False,False,True,67.84,2.94,40,両,0.48,0.48,0.44,A3,福　島,いわき平,94,0.12,0.18,0.36,1,3,1,1,6,3.92,▲,4.0,7,0,4,0,0.6,0.55,四分戦,6,10,1,0,0,20260528-22-03,014357,2026-05-10,0,佐藤　康恭,6,前橋,3,Ａ級チ選抜,non_s,A3,40,両,68.0,0.11,0.14,0.37,0,2,1,1,4,1,1,10,4.2,0.1,0.1,0.3,12.56,0.4,0.0,1.0,0.0,0.0833,0.725,0.275,0.1975,0.4427,0.4533,0.2156,0.2,0.365,0.14,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4533,0.0833,0.725,0.275,0.0,0.1975,0.4427,0.2156,,,,data\raw\official\2026-05-10\races.json,0.059393193976,0.140930928263,0.232377349762,0.210307842027,0.276740735431,0.313324240761
20260528-22-03,2026-05-28,前橋,3,rider_placement_v1,rider_placement_dataset_exporter_v1,20260528-22-03:015890:7,015890,0,7,7,中　秀平,0,,,,,Ａ級チ選抜,Ａ級チ選抜,0,day,7,16:46,0,non_s,race_category_non_s,1,selection,a_class,early,0.25,16,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,7,18.0,1,True,False,False,False,False,1,1,0,0,1,0,0,1,False,False,False,False,False,False,False,True,73.73,6.12,27,逃,0.64,0.99,0.6,A3,神奈川,平塚,127,0.26,0.43,0.63,7,4,2,0,18,3.85,◎,22.0,1,1,1,1,1.0,0.15,四分戦,7,4,1,0,0,20260528-22-03,015890,2026-05-13,0,中　秀平,7,前橋,3,Ａ級チ選抜,non_s,A3,27,逃,73.62,0.2,0.37,0.62,5,3,1,0,15,1,1,10,3.3,0.0,0.3,0.6,11.9,0.3,1.0,0.0,0.0,0.713,0.1833,0.5435,0.1328,0.2483,0.3325,0.2364,0.43,0.195,0.301,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.713,0.1833,0.5435,0.0,0.1328,0.2483,0.2364,,,,data\raw\official\2026-05-13\races.json,0.228253264873,0.443623349237,0.642643349156,0.808231522121,0.871126398124,0.866503295873
20260528-22-05,2026-05-28,前橋,5,rider_placement_v1,rider_placement_dataset_exporter_v1,20260528-22-05:013988:1,013988,0,1,1,阿部　英光,0,,,,,Ａ級特一般,Ａ級特一般,0,night,7,17:38,0,non_s,race_category_non_s,1,general,a_class,mid,0.416667,17,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,4,10.0,6,False,True,False,False,False,1,1,0,0,1,0,0,1,False,False,False,False,False,False,False,True,81.19,1.81,44,追,0.45,0.11,0.41,A2,宮　城,,89,0.03,0.11,0.34,0,0,2,1,0,3.85,△,0.0,5,0,0,0,0.0,1.0,三分戦,1,3,1,0,0,20260528-22-05,013988,2026-05-07,0,阿部　英光,1,前橋,5,Ａ級特一般,non_s,A2,44,追,80.65,0.0,0.1,0.3,0,0,1,1,0,1,1,10,4.7,0.0,0.2,0.3,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395,0.4113,0.105,0.1268,0.2,0.275,0.14,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.0,0.0,0.0,0.395,0.4113,0.1268,,,,data\raw\official\2026-05-07\races.json,0.091552942116,0.195498158239,0.330779124943,0.33426789549,0.357817279895,0.409840698868
